timestep,video,shorts
2026-03-07 02:40:00+00:00,8.019283792916793,0.06026577124253585
2026-03-07 02:45:00+00:00,0.5225369683241752,0.0492374553908288
2026-03-07 02:50:00+00:00,1.0200681035154098,0.04237837353851859
2026-03-07 02:55:00+00:00,0.6383396047198762,-0.06712040074221193
2026-03-07 03:00:00+00:00,0.3231767516607782,0.14447705837545755
2026-03-07 03:05:00+00:00,0.491713669925371,-0.04930902222691991
2026-03-07 03:10:00+00:00,0.37985321124662086,0.037526356506294434
2026-03-07 03:15:00+00:00,0.2733896443196091,0.04076105166253008
2026-03-07 03:20:00+00:00,0.08318880978149501,-0.06727236546552362
2026-03-07 03:25:00+00:00,0.2516743032933082,0.060950206005253804
2026-03-07 03:30:00+00:00,0.13678410221994675,0.03232112121776254
2026-03-07 03:35:00+00:00,0.11505620825234075,0.033011060772587086
2026-03-07 03:40:00+00:00,0.09527555417767886,0.028219922625700278
2026-03-07 03:45:00+00:00,-0.250033120735214,-0.07064638319038608
2026-03-07 03:50:00+00:00,0.17961197999927947,0.1393746260762363
2026-03-07 03:55:00+00:00,0.07429026842653208,0.034069929295847956
2026-03-07 04:00:00+00:00,0.06946703109105812,0.024853512299056746
2026-03-07 04:05:00+00:00,0.061184405276748066,0.02031934453199824
2026-03-07 04:10:00+00:00,-0.23637671297876928,-0.15679456696297756
2026-03-07 04:15:00+00:00,0.15617796583266852,0.14305399570785404
2026-03-07 04:20:00+00:00,0.04584602233498991,0.03538612464330804
2026-03-07 04:25:00+00:00,0.042562170517618014,0.033646144712880854
2026-03-07 04:30:00+00:00,0.04353451950242082,0.022183222579817752
2026-03-07 04:35:00+00:00,-0.06694345308223681,-0.07948467354706779
2026-03-07 04:40:00+00:00,-0.002925236408785281,0.12721279152360587
2026-03-07 04:45:00+00:00,0.06742171798556917,0.026445928543550323
2026-03-07 04:50:00+00:00,0.06673059197964903,0.027368263322451014
2026-03-07 04:55:00+00:00,-0.07371192241680724,0.027005549116031702
2026-03-07 05:00:00+00:00,-0.05147371701533743,-0.08897625186731517
2026-03-07 05:05:00+00:00,0.15986431032243154,0.12180229048954594
2026-03-07 05:10:00+00:00,0.054656997484041625,0.020987035589588032
2026-03-07 05:15:00+00:00,-0.06641462307052493,0.021149554299594087
2026-03-07 05:20:00+00:00,-0.05889777427160858,-0.11440544857810586
2026-03-07 05:25:00+00:00,-0.05773244681495093,-0.09191798519312933
2026-03-07 05:30:00+00:00,-0.02746337155203271,0.1215853878628721
2026-03-07 05:35:00+00:00,0.05230793099924469,0.01940753206334378
2026-03-07 05:40:00+00:00,0.05995797138369241,0.021852703312232435
2026-03-07 05:45:00+00:00,0.061923789589421574,0.024365822639129675
2026-03-07 05:50:00+00:00,-0.05261222238468832,-0.08474495209482669
2026-03-07 05:55:00+00:00,0.15203066004841226,0.10248999281415472
2026-03-07 06:00:00+00:00,0.04389817321333922,0.051884597857648984
2026-03-07 06:05:00+00:00,0.04062033868056325,0.015201579061299597
2026-03-07 06:10:00+00:00,-0.21960059805168974,-0.09160837242468567
2026-03-07 06:15:00+00:00,0.1534352351351096,-0.0015040822698768608
2026-03-07 06:20:00+00:00,0.050083062683675905,0.018421852836500108
2026-03-07 06:25:00+00:00,0.04593421348541682,0.0199731232505993
2026-03-07 06:30:00+00:00,0.039957681721965344,0.015452684337210698
2026-03-07 06:35:00+00:00,-0.06810919257137549,-0.09014745854458006
2026-03-07 06:40:00+00:00,0.14221878366700125,0.12102362271795286
2026-03-07 06:45:00+00:00,0.04164144870693676,0.018494991628477564
2026-03-07 06:50:00+00:00,0.038337232875704785,0.019525923903412234
2026-03-07 06:55:00+00:00,-0.07420193172946732,-0.08806835801695279
2026-03-07 07:00:00+00:00,0.13228439277350645,0.11644475572010116
2026-03-07 07:05:00+00:00,-0.03987206661435927,-0.04570864307765454
2026-03-07 07:10:00+00:00,0.028391786165133936,0.012192581234295119
2026-03-07 07:15:00+00:00,-0.09411825851632827,-0.03596744457018275
2026-03-07 07:20:00+00:00,-0.18559597831587205,-0.08820074656132881
2026-03-07 07:25:00+00:00,0.13119746370100138,0.11972978266245882
2026-03-07 07:30:00+00:00,-0.030723031835332648,0.008001006706987113
2026-03-07 07:35:00+00:00,0.02261572536754919,0.006936667630851545
